income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,claims_no,claims_am,nights_booked,shop_am,outcome_damage_amount,credit_use_ic_0.0,credit_use_ic_1.0,credit_use_ic_Undefined,insurance_ic_0.0,insurance_ic_1.0,insurance_ic_Undefined,spa_ic_0.0,spa_ic_1.0,spa_ic_Undefined,married_cd_False,married_cd_True,sport_ic_0.0,sport_ic_1.0,sport_ic_Undefined,marketing_permit_0.0,marketing_permit_1.0,marketing_permit_Undefined,urban_ic_0.0,urban_ic_1.0,urban_ic_Undefined,dining_ic_0.0,dining_ic_1.0,dining_ic_Undefined,presidential_0.0,presidential_1.0,presidential_Undefined,prev_stay_0.0,prev_stay_1.0,prev_stay_Undefined,prev_all_in_stay_0.0,prev_all_in_stay_1.0,prev_all_in_stay_Undefined,company_ic_0.0,company_ic_1.0,company_ic_Undefined,gender_M,gender_Undefined,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0.0,retired_1.0,retired_Undefined,gold_status_0.0,gold_status_1.0,gold_status_Undefined
0.7261452151558235,0.21122530060553818,2.5279402435397422,0.0,1.3862943611198906,0.20613896094392642,0.0,1.0959032742893844,1.0811903083845786,-0.52,2.9141274161468447,0.0,0.5,0.6931471805599453,-0.5796098015346025,0.0,0.0,1.1220922018448867,8.057237304292114,7.022181575978692,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
-0.2792030582911812,-0.17290592503530616,-0.2252094492218535,0.0,0.0,-0.869453057760477,0.0,-0.3690702464285425,-1.009537984347546,0.04,0.0,0.0,0.0,0.0,-0.6964756713885202,0.0,0.0,-0.536429006164939,0.0,6.32957829285845,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.10340667227302827,-0.1652482299455977,-0.08937917775009749,0.0,0.0,0.08235966410614966,-1.0,0.46497352071792736,0.05681640863185284,0.36,0.0,0.0,0.5,0.0,-0.6911635863951603,0.0,0.0,0.3955161688921111,0.0,6.011144617874809,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.9921255692907603,-0.6124880611006698,1.5663166844076393,0.0,0.0,0.19893296066453142,0.2,-0.9999999999999998,-0.08093341694844888,0.16,6.585493768808871,0.6931471805599453,0.5,0.0,1.1574419912940828,0.0,0.0,0.5115226309797535,0.0,6.500057680721257,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.6,-0.9999999999999998,0.32486425889061166,0.32,-4.981733722339869,0.0,0.5,0.0,0.0,0.0,0.0,-0.536429006164939,0.0,6.443399669600997,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.28280132560197363,0.5479556771655631,1.3356249198446062,0.0,0.0,-0.869453057760477,0.2,0.2618595071429147,-1.2035577345409432,-0.48,0.0,1.0986122886681098,0.5,0.0,-1.2064358307510699,0.0,0.0,-0.43487199937743287,0.0,6.245447633573163,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.4,-0.3690702464285425,0.21989777177769812,1.12,-4.981733722339869,0.0,-0.5,0.0,0.0,0.0,0.0,-0.43487199937743287,0.0,6.291624693570723,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.7036962315161202,0.5377812115956895,3.036465073865094,0.0,0.0,0.21293300585929836,-0.4,0.9999999999999998,0.4695642176123306,0.48,4.981733722339869,0.0,0.5,0.6931471805599453,0.8387168916924892,0.0,0.0,-0.43487199937743287,0.0,7.106737276669199,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.36734998616798614,-0.6124880611006698,-0.10002208154602146,0.0,0.0,-0.869453057760477,1.0,0.2618595071429147,-0.9532624721366008,1.04,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.6673587597363964,0.0,6.093073032696079,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.37011735725323847,0.705242786285841,2.8724089961239248,0.0,0.0,0.23125609228355182,0.2,0.5517285850726807,0.12834354477828286,0.56,0.0,0.0,-0.5,0.0,-0.14401883207909116,1.6094379124341003,0.0,0.2790358706207899,0.0,6.543739168786511,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.2322940848190846,0.6279358588907138,1.1063401163447255,0.0,0.0,-0.869453057760477,-0.2,0.0,-0.27574044931918845,0.32,2.9141274161468447,0.0,0.0,0.0,-0.802717371255718,0.0,0.0,-0.43487199937743287,0.0,6.755629214903208,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.702613655489815,0.34645340132514024,0.6610238723934565,0.0,0.0,0.08235966410614966,1.0,-0.1659562328535303,0.40331764843585577,-0.96,0.0,0.0,0.0,0.0,0.0047195477349858475,0.0,0.0,0.38059287740829606,0.0,6.21838097217469,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.2575992121578128,0.27782855439434984,1.883776702408761,4.060443010546419,0.6931471805599453,0.22545662907696198,1.0,0.0,0.6832373644296067,0.48,4.981733722339869,0.0,0.0,0.0,0.7802839567655303,1.9459101490553132,7.396335293800808,1.2662147519890072,0.0,7.0950146248057155,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0.5991077110489971,0.3348667341332772,-0.07557769889782943,0.0,0.0,0.08235966410614966,0.4,-0.9999999999999998,-0.20488373889894332,1.12,0.0,0.0,-0.5,0.0,0.5890488970045742,0.0,0.0,-0.43487199937743287,0.0,6.52172508351258,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,2.0323948307402233,0.0,0.0,-0.869453057760477,-0.4,0.0,2.8979622709981387,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536429006164939,0.0,6.660293420016721,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.4168017834871351,-0.02549667751329402,0.04457760141679192,5.442417710521793,1.3862943611198906,0.2736531498628119,1.0,0.8340437671464697,-0.7697078762354039,-0.32,0.0,0.0,0.0,1.0986122886681098,0.15345792754906287,1.3862943611198906,6.968850378341948,0.7182631148443148,8.159368252487084,6.815925037163848,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.32219043462136976,0.23754243824676569,-0.1629878605785326,0.0,0.0,0.13054694223952304,0.8,0.36907024642854275,0.11335234357418211,0.84,0.0,0.0,-0.5,0.0,0.4084380072303378,0.0,0.0,0.7254305009779759,0.0,6.472979787773838,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.5382942533650199,0.42649671166579534,0.1486708178702068,0.0,0.0,-0.869453057760477,0.6,-0.1659562328535303,0.9651942288067056,0.52,0.0,0.0,-0.5,0.0,-0.855838221189317,0.0,0.0,-0.43487199937743287,0.0,5.945970195775772,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.0546084436264924,-0.3449921271140927,0.4817230483781851,0.0,0.0,0.0,0.4,1.464973520717927,-0.41825562628984525,-0.8,0.0,0.0,-0.5,0.0,0.3712534122768185,0.0,0.0,-0.8518938829506677,0.0,6.605189660690437,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.35883912557201286,-0.6124880611006698,-0.2305913028950702,0.0,0.0,-0.869453057760477,0.6,0.2618595071429147,2.1194082835764445,0.64,0.0,0.0,-0.5,0.0,-0.14933091707245108,0.0,0.0,-0.43487199937743287,0.0,6.484314573541635,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.16883630531532137,0.1461266022618169,-0.16213018299397805,0.0,0.0,-0.869453057760477,0.2,0.1403139955899648,-1.1649879273871788,-0.72,0.0,0.0,0.0,0.0,-0.9142711561162757,0.0,0.0,0.4099656241922473,0.0,6.687445209563921,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.3630760537659626,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.4,0.0,0.09507355066526019,-0.56,0.0,0.0,-0.5,0.0,0.8015322967389699,0.0,0.0,0.0945007474065185,0.0,5.794810773003765,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.7599328672645657,0.3649091040542373,0.9469938980632877,4.9901125852378,0.30183254189456554,0.09364001813019447,0.010301302931596012,0.09311142400433112,0.05681640863185284,-0.003953911461491941,1.0,0.19347801202413448,-0.01950677178087734,0.325759248216302,0.0,0.1974680422553355,0.0,0.38047939768890615,6.001464282265425,7.064733386437424,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0.7302632940111351,0.38695866220685127,0.028114330051448897,0.0,0.0,-0.869453057760477,0.6,-0.3690702464285425,0.11517628239734319,1.28,0.0,0.0,-0.5,0.0,1.7311471705769512,0.0,0.0,-0.43487199937743287,0.0,6.751265198222447,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.044518144921058586,-0.6124880611006698,0.33264463452184995,0.0,0.0,0.1430692450195971,-0.6,0.2618595071429147,-0.43559117347136,-0.44,0.0,0.0,0.0,0.6931471805599453,-1.100194130883872,0.0,0.0,0.4760408043727401,7.028161154165621,6.195078633813687,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.0545895642781203,-0.04753759878030083,-0.008463905365534348,0.0,0.0,0.2736531498628119,1.2,1.3690702464285425,0.8579691374476072,0.08,0.0,0.6931471805599453,0.5,0.0,-0.25557261693964894,0.0,0.0,0.0945007474065185,0.0,6.795470848251487,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.28461042987839913,-0.6124880611006698,-0.2198473818200322,0.0,0.0,-0.869453057760477,-0.4,0.2618595071429147,-0.3483119183888856,-0.12,0.0,0.0,0.5,0.6931471805599453,-0.903646986129556,0.0,0.0,-0.43487199937743287,0.0,6.913578292284925,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.8,-0.6309297535714573,0.3134519195256268,0.08,4.981733722339869,0.0,0.0,0.6931471805599453,0.2703237974029805,0.0,0.0,-0.43487199937743287,0.0,5.592292098622838,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.35047375691986077,-0.6124880611006698,-0.22610504684932278,0.0,0.0,-0.869453057760477,-0.2,0.2618595071429147,-3.0204203965941874,-0.2,0.0,0.0,0.0,0.0,-1.397670890512026,0.0,0.0,-0.3518938829506677,0.0,6.677171618570233,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.9250237713678255,0.45198091095619614,0.15213103465457667,0.0,0.0,-0.869453057760477,0.0,0.46497352071792736,-0.6627188615029495,1.0,0.0,0.0,-0.5,0.0,-0.5742977165412426,0.0,0.0,-0.536429006164939,0.0,5.773805926024342,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.33616987828673317,-0.6124880611006698,-0.16041633944717398,0.0,0.0,-0.869453057760477,-0.6,0.36907024642854275,-0.33933304238390516,-0.56,0.0,0.0,0.5,0.6931471805599453,-0.3883747417736463,0.0,0.0,0.1481061170493323,0.0,7.02460454547843,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.8,-0.1659562328535303,-1.2786406321259087,-0.68,-4.981733722339869,0.0,-0.5,0.0,0.0,0.0,0.0,-0.8518938829506677,0.0,6.29445386362691,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.3346193477679972,0.2424863444202654,-0.09019511102480661,0.0,0.0,0.22545662907696198,0.6,0.46497352071792736,-1.0290464591906974,0.6,4.981733722339869,0.0,-0.5,0.0,0.5093676221041757,0.0,0.0,0.7530219554163442,0.0,6.410010394754677,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0.7748705786421041,0.39150783572447817,0.08059130007793604,0.0,0.0,-0.0823200978001054,0.8,0.36907024642854275,-0.5242159132019247,-1.04,0.0,0.0,0.0,0.0,-1.254244595691309,0.0,0.0,-0.536429006164939,6.38596042858081,6.683723833606632,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.28280132560197363,-0.6124880611006698,-0.1872099234304106,0.0,0.0,-0.869453057760477,0.0,0.2618595071429147,-0.14872710363133568,-0.88,0.0,0.0,-0.5,0.0,0.057840397668584786,0.0,0.0,-0.536429006164939,0.0,5.556943885107578,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.2809988847081427,-0.1985618491545379,-0.18546637188922863,0.0,0.0,0.13054694223952304,-0.8,0.8927892607143721,-0.7281633479786047,-0.8,0.0,0.0,0.0,0.0,-0.021840877231813622,0.0,0.0,0.7530219554163442,0.0,6.021945254361569,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.3689330271348112,0.3254061372415694,2.8027955699295313,0.0,0.0,0.10067897821375886,-0.6,0.46497352071792736,0.07106172588169607,0.72,2.9141274161468447,0.0,-0.5,0.0,1.7948921904972701,0.0,0.0,0.6038849894250259,5.763826866379101,7.268418260118725,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1.9738728109081818,-0.40552495512760384,3.186079175419942,0.0,0.0,-0.869453057760477,0.6,0.46497352071792736,1.0926894074241829,0.44,4.981733722339869,0.0,0.5,0.6931471805599453,1.093696971373764,1.0986122886681098,0.0,-0.6673587597363964,0.0,7.035972576782891,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.4,-0.1659562328535303,-0.6308322880341866,0.2,-4.981733722339869,0.0,0.5,0.0,0.0,0.0,0.0,-0.8518938829506677,0.0,6.037990244544916,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.4477897208772327,0.4288876902281024,0.17203999996066188,0.0,0.0,-0.869453057760477,0.6,0.0,-0.8863392405354055,1.28,0.0,0.0,-0.5,0.0,0.2703237974029805,1.0986122886681098,0.0,0.4239704095856727,0.0,5.736572297479192,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.3546385663089584,0.39566124902065675,-0.15272886852225578,0.0,0.0,-0.0823200978001054,-0.6,-0.3690702464285425,2.2523015991578847,-1.16,0.0,0.0,-0.5,0.0,-1.1798754057842704,0.0,0.0,-0.43487199937743287,0.0,6.816878258191546,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.3546385663089584,-0.4484736801006256,-0.22969294703635995,0.0,0.0,-0.869453057760477,-0.2,-0.1659562328535303,-0.2550382300505973,0.12,0.0,0.0,-0.5,0.0,-0.606170226501402,0.0,0.0,-0.43487199937743287,0.0,6.882150250266743,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.33416017464310444,-0.4484736801006256,-0.2252094492218535,0.0,0.0,-0.869453057760477,0.6,-0.3690702464285425,-0.3414987725129587,0.04,0.0,0.6931471805599453,0.0,0.0,-0.9355194960897153,0.0,0.0,-0.8518938829506677,0.0,6.087479024291217,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.07413112124076914,-0.2545007047533668,-0.1802481885392684,0.0,0.0,0.060693743316524176,0.6,-0.6309297535714573,1.6785188111426959,0.72,0.0,0.0,-0.5,0.0,0.2703237974029805,0.0,0.0,0.19605775419402463,0.0,5.804954229692573,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.2029999232149215,-0.6124880611006698,0.5464352089791358,0.0,0.0,0.1430692450195971,-0.2,0.5517285850726807,0.2902727920428089,0.0,0.0,0.0,0.5,1.0986122886681098,-0.25026053194628906,1.3862943611198906,0.0,0.8437422689776236,0.0,6.8046366927658095,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.0693493637929248,0.452458264914661,0.48832500921201355,0.0,0.0,0.16473912619801742,0.6,0.0,0.15971051394537783,-0.64,2.9141274161468447,0.0,0.0,0.0,-0.16526717205253075,0.0,0.0,0.03372799163004341,6.863105729779567,7.358996489726885,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.3652083540870775,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.0,0.2618595071429147,0.6578386796074469,-1.16,-4.981733722339869,0.0,-0.5,0.0,-1.4401675704589052,0.0,0.0,-0.536429006164939,0.0,7.57433772061628,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.2496411176674002,-0.6124880611006698,-0.14592941242855528,0.0,0.0,0.060693743316524176,0.6,0.36907024642854275,-0.2105970099810972,-0.68,0.0,0.0,0.0,1.0986122886681098,-0.8930228161428362,0.0,0.0,-0.43487199937743287,0.0,6.417401992846813,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.208275083146572,-0.18097774611404857,2.2244555231860463,0.0,0.0,-0.869453057760477,-0.4,-0.1659562328535303,0.33624869479621206,1.24,4.981733722339869,0.0,-0.5,0.0,1.348677051055039,0.0,0.0,0.7462793193026056,0.0,6.690295544136225,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0.8029572702119077,0.7991367073098771,3.789736348370928,6.089044875446846,0.6931471805599453,-0.869453057760477,-0.4,0.46497352071792736,-0.031451920468027576,0.0,2.9141274161468447,1.6094379124341003,0.5,1.0986122886681098,1.6036571307363139,0.0,0.0,0.785313482055966,8.286569788974617,6.418528054768642,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.27563105593937287,-0.6124880611006698,-0.16900576763313818,0.0,0.0,0.060693743316524176,-0.4,-0.1659562328535303,-0.555216224668327,-0.88,0.0,0.0,0.0,0.0,-0.9939524310166742,0.0,0.0,0.2790358706207899,0.0,6.330326782548198,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.3652083540870775,-0.6124880611006698,-0.2314902124400142,0.0,0.0,-0.869453057760477,0.4,0.0,-0.5553782261295991,-0.28,0.0,0.0,0.0,0.0,-1.0895699608971523,0.0,0.0,-0.43487199937743287,0.0,6.202616485569814,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.29799957143115097,0.49721302712790616,0.8397807264869558,0.0,0.0,0.1430692450195971,1.6,0.6309297535714574,-0.6921552022357327,0.0,0.0,0.0,0.0,0.0,-0.059025472185332876,0.0,0.0,0.12209220184488666,7.9503529061433404,6.909673438138041,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.2,0.46497352071792736,-0.36507748360704995,-1.04,0.0,0.0,-0.5,0.0,-1.307365445624908,0.0,0.0,-0.6673587597363964,0.0,6.414442080300778,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.00817325302864058,0.4253581564940031,0.13754263272072875,0.0,0.0,-0.869453057760477,-0.4,0.36907024642854275,-0.36943398395689375,1.28,0.0,0.0,-0.5,0.0,0.2703237974029805,0.0,0.0,0.19605775419402463,0.0,6.512651308423623,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.10090992119657505,-0.6124880611006698,3.1052264810919694,7.754052639035757,0.6931471805599453,0.08235966410614966,1.0,0.0,-0.5826748014899097,0.48,0.0,0.0,0.0,0.0,0.5890488970045742,1.0986122886681098,0.0,-0.43487199937743287,0.0,7.273564379210016,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.6434963402617413,0.40827324009639654,-0.029449601100147847,0.0,0.0,0.16473912619801742,-0.6,0.1403139955899648,-0.20804020629345724,0.64,0.0,0.0,-0.5,0.0,0.700602681865132,0.0,0.0,0.7254305009779759,0.0,6.498824171230798,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.4,-0.1659562328535303,-0.41149651111689634,-0.12,0.0,0.0,0.0,0.0,-1.0364491109635534,0.0,0.0,-0.536429006164939,0.0,6.90103273322131,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.5175422351207515,0.64055465737336,0.8254754066344702,0.0,0.0,-0.869453057760477,0.0,0.36907024642854275,1.1160553514583833,0.12,4.981733722339869,0.0,0.5,0.0,2.097681035118784,0.0,0.0,-0.6673587597363964,0.0,7.0263824027403485,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
