income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,claims_no,claims_am,nights_booked,shop_am,outcome_profit,outcome_damage_inc,outcome_damage_amount,credit_use_ic_0.0,credit_use_ic_1.0,credit_use_ic_Undefined,insurance_ic_0.0,insurance_ic_1.0,insurance_ic_Undefined,spa_ic_0.0,spa_ic_1.0,spa_ic_Undefined,married_cd_False,married_cd_True,sport_ic_0.0,sport_ic_1.0,sport_ic_Undefined,marketing_permit_0.0,marketing_permit_1.0,marketing_permit_Undefined,urban_ic_0.0,urban_ic_1.0,urban_ic_Undefined,dining_ic_0.0,dining_ic_1.0,dining_ic_Undefined,presidential_0.0,presidential_1.0,presidential_Undefined,prev_stay_0.0,prev_stay_1.0,prev_stay_Undefined,prev_all_in_stay_0.0,prev_all_in_stay_1.0,prev_all_in_stay_Undefined,company_ic_0.0,company_ic_1.0,company_ic_Undefined,gender_M,gender_Undefined,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0.0,retired_1.0,retired_Undefined,gold_status_0.0,gold_status_1.0,gold_status_Undefined
-0.18492911372626708,0.4437496321070825,0.3172952959394339,0.0,0.0,0.08235966410614966,-0.2,0.2618595071429147,0.4488489817767642,-0.12,0.0,0.6931471805599453,0.5,1.0986122886681098,0.7855960417588902,0.0,0.0,-0.8518938829506677,0.0,8.163066426680903,1.0,1.1136382485557341,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2.1914534713842584,0.8463045152727491,2.6065821654121635,5.111987788356544,0.6931471805599453,0.10067897821375886,1.0,0.6309297535714574,-0.7338832464451442,-0.56,4.981733722339869,0.0,0.0,0.0,0.7165389368452116,0.6931471805599453,0.0,0.7462793193026056,0.0,7.543114435774688,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.2412757490152481,0.3902479774181686,-0.2056441709441433,0.0,0.0,0.10067897821375886,0.0,0.36907024642854275,0.3767384994057034,0.92,0.0,0.0,-0.5,0.0,1.4124220709753577,0.0,0.0,0.6646577452015012,0.0,7.202661196523238,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,0.9617880045761865,5.846438775057725,0.6931471805599453,-0.869453057760477,-0.4,0.36907024642854275,-0.4661640237052992,0.76,0.0,0.0,-0.5,0.0,-1.2329962557178693,0.0,0.0,-0.536429006164939,0.0,7.7880249732770785,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.13707978278169222,-0.6124880611006698,-0.1595601723016586,0.0,0.0,0.060693743316524176,-1.0,-0.9999999999999998,-0.7357353072547441,0.88,0.0,0.0,-0.5,0.0,0.6421697469381731,0.0,0.0,0.6130796377672596,0.0,6.63620898843976,1.0,1.2333136971809784,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1.1546621969922712,0.5190998003963785,0.3652579839993943,0.0,0.0,0.19893296066453142,-0.2,-0.1659562328535303,0.05681640863185237,0.32,2.9141274161468447,0.0,-0.5,0.0,0.4562467721705768,0.0,0.0,0.5337279916300436,0.0,7.226616199914918,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2118410633220251,0.0,0.0,-0.869453057760477,-0.8,0.1403139955899648,-0.5036631134394003,-0.6,0.0,0.0,0.5,0.0,-1.2223720857311495,0.0,0.0,-0.8518938829506677,0.0,7.610639896447814,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,1.0063311929438432,6.542471960506805,1.3862943611198906,0.060693743316524176,-0.8,0.46497352071792736,0.865974863546394,-0.08,0.0,0.6931471805599453,0.5,0.0,0.36062924229009874,0.0,0.0,0.3154648767857288,0.0,7.653537603247023,1.0,1.2177332804533785,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.04897705640275154,-0.6124880611006698,-0.021641869978004002,0.0,0.6931471805599453,-0.869453057760477,0.4,-1.6309297535714573,1.3601548642829893,-0.36,0.0,0.0,0.5,1.0986122886681098,0.20657877748266182,0.0,0.0,0.3491928684157722,0.0,7.003001820397946,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.2720849378899361,-0.6124880611006698,1.359682250868763,6.71901315438526,0.6931471805599453,-0.869453057760477,0.8,-0.1659562328535303,0.7294448099994155,-0.16,0.0,0.0,0.5,0.6931471805599453,0.647481831931533,0.0,0.0,0.5444371825124434,0.0,7.322266018397178,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.282323930184445,0.46292508493748036,0.7052090834653054,0.0,0.0,0.21293300585929836,0.8,0.46497352071792736,-0.9280972807773684,-0.24,2.9141274161468447,0.0,0.5,1.0986122886681098,0.10033707761546394,0.0,0.0,0.43755707863061544,5.937159134614446,7.320957048462024,1.0,1.099055534188837,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.3546385663089584,-0.4484736801006256,-0.13831772439834952,0.0,0.0,-0.869453057760477,-0.4,-1.6309297535714573,-0.487828794386782,-0.72,0.0,0.0,0.0,0.0,-1.3604862955585069,0.0,0.0,-0.43487199937743287,0.0,7.549145899969048,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2.3213289743291208,-0.6124880611006698,5.055499871261627,0.0,0.0,-0.869453057760477,0.0,-1.6309297535714573,0.05681640863185237,0.28,7.895861138486713,0.0,0.0,0.0,-0.32994180684668745,0.0,0.0,-0.43487199937743287,0.0,9.507425595902827,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.24754105070749088,0.39739420316607266,-0.13578929725744673,0.0,0.0,-0.0823200978001054,-0.6,-1.6309297535714573,0.8108517784006206,-0.92,0.0,0.0,-0.5,0.0,-0.00590462225173394,0.0,0.0,-0.2817368851556853,0.0,7.418612902236139,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.259013359989067,-0.3449921271140927,0.16725921139827507,0.0,0.0,0.18306126939717968,0.4,-0.6309297535714573,0.13561159716278695,-0.44,0.0,0.0,0.5,1.6094379124341003,1.146817821307363,0.0,0.0,0.933073105283223,7.735601576248024,7.36248662839322,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1.0575875018354843,0.5762914660602051,0.6018108274805981,0.0,0.0,0.0,-0.2,-0.9999999999999998,-1.0829840026468935,0.92,2.9141274161468447,0.0,-0.5,0.0,-0.2661967869263687,0.0,0.0,-0.43487199937743287,0.0,7.538138363181299,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.6,0.0,1.1992594349759418,0.64,0.0,0.0,-0.5,0.0,-1.0258249409768336,0.0,0.0,-0.43487199937743287,0.0,7.895287020053535,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.03987079613354512,0.054237737654238415,0.8035297519806763,8.364042011922063,1.3862943611198906,0.2736531498628119,0.8,0.46497352071792736,-0.10366685239644967,-0.68,0.0,0.6931471805599453,0.5,0.0,0.4562467721705768,0.0,0.0,0.7662147519890073,6.1048335270530165,7.437818664655535,1.0,1.3292408959105995,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.5232536403395411,0.7735501408333875,2.528888937048407,1.791759469228055,0.6931471805599453,0.11654854752986021,0.4,-0.1659562328535303,1.0454879098288412,0.44,2.9141274161468447,0.0,-0.5,0.0,0.20657877748266182,0.6931471805599453,5.793013608384144,0.9841681562985302,0.0,7.232827062402247,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.6,0.1403139955899648,1.1919184824758609,-0.12,0.0,0.0,0.0,0.6931471805599453,-0.24494844695292917,0.0,0.0,-0.536429006164939,0.0,7.876775074034366,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.2166502494556742,0.16524822994559776,-0.16642362351133838,0.0,0.0,-0.0823200978001054,-1.2,0.46497352071792736,0.9564208174682434,-1.04,0.0,0.0,-0.5,0.0,-0.5424252065810832,0.0,0.0,-0.536429006164939,0.0,7.440528287230952,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.6090908622457027,-0.6124880611006698,3.364324356421209,0.0,0.0,0.18306126939717968,0.6,0.46497352071792736,0.056594967469611825,0.32,4.981733722339869,1.0986122886681098,0.5,0.0,0.9024619116128079,0.0,0.0,0.6309297535714576,0.0,7.3952549558446234,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.36734998616798614,-0.6124880611006698,0.06599907539704362,0.0,0.0,-0.869453057760477,0.4,0.46497352071792736,-0.085910611434694,1.08,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.536429006164939,0.0,7.696199002889795,1.0,1.2848289047592754,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.23961969955176768,-0.6124880611006698,-0.15358103371769594,0.0,0.0,0.2367857384561085,-0.8,1.2618595071429148,-0.12090074388056353,-0.76,0.0,0.0,0.0,0.0,-1.0205128559834737,0.0,0.0,0.2596661553637392,0.0,6.699611171458087,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.3480468723881343,0.586584641041694,-0.006150692048736361,0.0,0.0,0.10067897821375886,-0.2,-0.9999999999999998,-0.6708492944056295,0.96,0.0,0.0,-0.5,0.0,1.2849320311347203,0.0,0.0,-0.036429006164938896,0.0,7.841795551619769,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.06145278106182752,0.46616651754018035,0.5363785067782446,5.303304908059076,0.6931471805599453,0.2736531498628119,0.4,0.46497352071792736,-0.1563045073785773,0.08,0.0,0.0,0.5,0.6931471805599453,1.2211870112144014,0.6931471805599453,7.017506142941256,0.9193498662107549,0.0,7.189959877425551,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.17759221243511444,-0.6124880611006698,-0.06832356611266374,0.0,0.0,0.17425284079218145,-0.6,-0.1659562328535303,-0.3095791179503819,-0.08,0.0,0.0,0.0,1.3862943611198906,-0.8877107311494763,0.0,0.0,0.7596661553637394,0.0,7.658473010664015,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.3630760537659626,-0.6124880611006698,0.0007670158948827058,0.0,0.0,0.21293300585929836,-0.4,-0.1659562328535303,-0.3783151888151219,-0.88,0.0,0.0,0.5,1.0986122886681098,-0.7336602663420394,0.0,0.0,0.5549001631571301,0.0,7.3738512833968555,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.8688176880113262,0.3054310556387731,0.9935764110353634,5.424950017481403,0.6931471805599453,0.2736531498628119,2.0,1.578901923162566,-0.04769369848642918,0.2,2.9141274161468447,1.0986122886681098,0.5,0.0,0.7749718717721704,0.0,0.0,0.23943528637140155,8.144273175782214,7.525429710349863,1.0,1.2680805924174712,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.7702736331017267,0.38207571071677343,0.20106880812244957,0.0,0.0,0.10067897821375886,-0.2,-0.1659562328535303,0.04165561606906675,-0.64,0.0,0.0,0.0,0.0,-0.7283481813486795,0.0,0.0,0.23943528637140155,7.042535115605895,7.32866057157818,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.23142248695743192,-0.09982013310168418,-0.11904421446088052,0.0,0.0,0.18306126939717968,-0.2,0.2618595071429147,-0.26096548869517894,0.4,0.0,0.0,-0.5,0.0,1.2849320311347203,0.0,0.0,0.7182631148443148,0.0,7.4135542904738365,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.4,-1.6309297535714573,-0.12222907370926203,0.36,-4.981733722339869,0.0,0.5,0.0,0.0,0.0,0.0,-0.536429006164939,0.0,7.40737232062874,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.8,-0.3690702464285425,1.4769918382852838,-0.12,0.0,0.0,-0.5,1.0986122886681098,0.041904142688505105,0.0,0.0,0.9719220467303653,0.0,6.817228639782579,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.168905022612889,0.5525048884062912,0.3694327424554415,0.0,0.0,-0.869453057760477,0.0,0.36907024642854275,0.05681640863185237,-0.36,2.9141274161468447,0.0,0.5,0.0,-1.004576601003394,0.0,0.0,-0.43487199937743287,0.0,7.23315212353466,1.0,1.285111176509871,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.8788414256591744,0.41284779489730145,0.20106880812244957,0.0,0.0,0.11654854752986021,0.0,0.1403139955899648,-0.12961559248427326,1.12,0.0,0.0,-0.5,0.0,0.2703237974029805,0.0,0.0,0.4635709938350611,0.0,7.021146462336096,1.0,1.253357014897818,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.3652083540870775,-0.6124880611006698,-0.14762630696610893,0.0,0.0,-0.869453057760477,0.2,0.36907024642854275,1.0644030866982834,-0.6,0.0,0.0,0.5,0.0,-0.8345898812158774,0.0,0.0,-0.536429006164939,0.0,7.680194116016493,1.0,1.212678119762281,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.22252595133416844,0.0,0.0,-0.869453057760477,0.6,0.1403139955899648,-0.4092979846012011,-0.64,0.0,0.0,0.5,1.0986122886681098,1.1096332263538438,0.0,0.0,-0.43487199937743287,0.0,7.441484599108417,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.3366604858656302,-0.5090065081141368,-0.05551574996980877,0.0,1.3862943611198906,0.2736531498628119,0.0,-1.6309297535714573,-0.010796658824802045,-0.28,0.0,0.0,0.5,0.0,1.3008682861148,0.0,0.0,1.1673587597363966,0.0,6.955497274967558,1.0,1.354049443494007,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.44371507494291573,0.5013488130244285,0.8801962235510921,0.0,0.0,0.2736531498628119,0.4,-1.6309297535714573,0.10562776371883281,0.28,2.9141274161468447,0.6931471805599453,0.0,0.0,-0.05371338719197298,0.0,0.0,-0.8518938829506677,0.0,8.323365694436081,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
-0.2107309236467415,0.4033886498771585,-0.07719463996200647,0.0,0.0,0.060693743316524176,-0.6,0.6309297535714574,-1.5174109180175481,-0.28,0.0,0.0,0.0,0.0,-0.5742977165412426,0.0,0.0,-0.6673587597363964,0.0,7.458007363964594,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,0.25198089175413874,-0.6,0.36907024642854275,-0.6928225853305074,0.32,0.0,0.0,-0.5,0.0,0.4084380072303378,0.0,0.0,-0.43487199937743287,0.0,7.239896722671458,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.09040187781634686,-0.6124880611006698,-0.10578520777669044,0.0,0.0,-0.869453057760477,-1.0,-0.1659562328535303,1.5565118052652334,0.2,4.981733722339869,0.0,0.5,0.6931471805599453,0.5890488970045742,0.0,0.0,-0.43487199937743287,0.0,7.827017591334452,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.4559150734831001,0.6166710938015847,0.8801962235510921,0.0,0.0,0.08235966410614966,-0.4,0.46497352071792736,1.6814256879785776,0.52,2.9141274161468447,0.0,-0.5,0.0,0.8387168916924892,0.6931471805599453,0.0,0.5651280006225673,7.100244460827447,7.360650897190189,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
-0.26506887291575026,0.3923121662602005,-0.18546637188922863,0.0,0.0,-0.0823200978001054,0.8,-0.1659562328535303,0.7997241967363908,-1.08,0.0,0.0,-0.5,0.0,-1.0789457909104325,0.0,0.0,-0.43487199937743287,0.0,7.60688453121963,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.3901511613809536,0.2641740464821387,0.8110283838742018,0.0,0.0,0.2736531498628119,-0.4,0.2618595071429147,0.14830345347981966,0.24,2.9141274161468447,0.0,0.5,0.0,1.4124220709753577,0.0,0.0,0.6220922018448867,0.0,7.04182277787601,1.0,1.3600379273382566,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.1598034030484035,0.5677336895357781,0.5182073873492101,0.0,0.0,0.13054694223952304,1.0,0.5517285850726807,1.5970949150999465,0.16,2.9141274161468447,0.0,0.0,0.6931471805599453,0.2703237974029805,0.0,0.0,-0.8518938829506677,0.0,7.994129655610592,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.8,-0.9999999999999998,1.7005257762875383,0.36,-4.981733722339869,0.0,0.0,0.0,0.0,0.0,0.0,-0.6673587597363964,0.0,7.959454141306175,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.8,0.36907024642854275,1.1179783816224793,-0.32,0.0,0.6931471805599453,0.0,0.0,-0.855838221189317,0.0,0.0,-0.43487199937743287,0.0,7.873262750696051,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.3012005660757338,-0.6124880611006698,0.16862675082383516,0.0,0.0,0.0,0.6,-1.6309297535714573,-0.24214592984934122,0.16,0.0,0.0,0.0,0.6931471805599453,0.3871896672568982,0.6931471805599453,0.0,0.3154648767857288,0.0,6.96574112818079,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2.1408772294934897,0.5939679529670813,2.1233775821039913,0.0,0.0,-0.869453057760477,-0.6,0.2618595071429147,-0.5116807567031815,1.28,4.981733722339869,0.0,-0.5,0.0,0.6793543418916923,0.0,0.0,-0.43487199937743287,0.0,8.14588890137132,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.9309555064120607,0.3902479774181686,1.105261757189868,8.016317898503415,1.3862943611198906,0.3343754069350028,0.8,0.6309297535714574,0.226613560267816,-0.44,4.981733722339869,0.0,0.5,0.0,0.3818775822635383,0.0,0.0,0.6220922018448867,8.145716834290313,7.755882795109818,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.5642376710057875,0.2419992564732831,0.12843804182115132,0.0,0.0,0.2736531498628119,-0.8,-0.1659562328535303,2.462531878406875,-0.2,0.0,0.6931471805599453,0.0,0.0,-0.6486669064482811,0.0,0.0,0.3326412402636037,0.0,7.031025454933503,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.08018663416745195,-0.6124880611006698,0.5992694769674054,0.0,0.0,0.15439727400798292,0.8,-0.1659562328535303,-0.1438306405695207,-0.16,0.0,0.0,0.0,0.6931471805599453,0.19064252250258212,0.0,0.0,0.5,0.0,7.113280535607727,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.8533106635156769,0.4481061157213138,3.5430787021210888,0.0,0.0,0.2367857384561085,0.0,0.36907024642854275,0.16207189896861296,0.56,4.981733722339869,0.0,-0.5,0.0,1.1999386712409619,0.0,0.0,0.7109810456778399,0.0,7.65143396384123,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2.057314885011301,0.09327464957613502,4.919551017850388,0.0,0.0,0.21293300585929836,0.0,0.6309297535714574,-0.5367849075062556,-0.12,4.981733722339869,1.6094379124341003,0.0,0.0,1.5611604507894348,0.0,0.0,0.6130796377672596,8.332610249584084,8.384486601405644,1.0,1.2222739283191901,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
-0.34021421659093826,0.6289621789289445,2.1271298775275183,7.329093736246592,0.6931471805599453,0.20613896094392642,0.4,0.9479721695911085,-1.441936993720984,-0.56,0.0,0.0,0.5,0.0,-0.9992645160100341,1.0986122886681098,0.0,0.785313482055966,0.0,7.327221906726115,1.0,1.162214626570089,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
