income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,claims_no,claims_am,nights_booked,shop_am,outcome_profit,outcome_damage_inc,outcome_damage_amount,credit_use_ic_False,credit_use_ic_True,credit_use_ic_Undefined,insurance_ic_False,insurance_ic_True,insurance_ic_Undefined,spa_ic_False,spa_ic_True,spa_ic_Undefined,married_cd_ic_False,married_cd_ic_True,sport_ic_False,sport_ic_True,sport_ic_Undefined,marketing_permit_ic_False,marketing_permit_ic_True,marketing_permit_ic_Undefined,urban_ic_False,urban_ic_True,urban_ic_Undefined,dining_ic_False,dining_ic_True,dining_ic_Undefined,presidential_ic_False,presidential_ic_True,presidential_ic_Undefined,prev_stay_ic_False,prev_stay_ic_True,prev_stay_ic_Undefined,prev_all_in_stay_ic_False,prev_all_in_stay_ic_True,prev_all_in_stay_ic_Undefined,company_ic_False,company_ic_True,company_ic_Undefined,gender_M,gender_Undefined,gender_V,shop_use_ic_False,shop_use_ic_True,shop_use_ic_Undefined,retired_ic_False,retired_ic_True,retired_ic_Undefined,gold_status_ic_False,gold_status_ic_True,gold_status_ic_Undefined
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,0.16473912619801742,5,3,-0.7615724664804985,36,0.0,0,2,0,150,0,0.0,4,0.0,-0.7950235362801291,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.4602097298347457,0.40946981869002347,-0.017753622699068463,0.0,0,-0.869453057760477,4,3,-3.0204203965941625,40,0.0,0,1,0,165,0,0.0,3,5.65748399218877,0.6145576437802479,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,0.18306126939717968,6,4,-0.05336264275783084,33,0.0,0,2,0,110,0,0.0,80,0.0,-1.1656458892453456,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.2429374217474574,-0.6124880611006698,-0.1942050480650442,0.0,0,0.13054694223952304,5,8,-0.3305258119985863,63,0.0,0,2,0,327,0,0.0,118,0.0,0.35035302952303354,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.14111855797138692,0.3965302405505245,-0.1442344898781256,0.0,0,0.22545662907696198,9,3,0.9867648916667694,55,0.0,0,2,0,240,0,0.0,13,0.0,0.5050438443277413,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.32227225039185203,-0.2687297829321306,-0.2252094492218535,0.0,0,-0.869453057760477,9,2,1.417773480734058,46,0.0,0,2,0,172,0,0.0,1,0.0,0.8388057069227117,1.0,1.2733034728721433,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.33616987828673317,0.3908792355397249,-0.1994734969865317,0.0,0,0.11654854752986021,7,4,0.6394504159397447,23,0.0,0,2,0,36,0,0.0,31,0.0,-0.5990795354030275,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.08447014277211179,-0.12044491810053737,0.11076783912284621,0.0,0,-0.869453057760477,3,6,-1.9941529622768914,82,0.0,0,1,0,88,0,0.0,1,0.0,1.5767346280508228,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.9104241350846823,-0.6124880611006698,2.3414915772261358,7.095893221097532,2,0.25198089175413874,5,12,0.07686415410147374,46,2.9141274161468447,0,3,2,314,1,0.0,158,6.167404906511366,0.6009547096878518,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0.7599328672645657,0.3649091040542373,0.9469938980632877,4.9901125852378,0,0.09364001813019447,6,5,0.05681640863185237,45,1.0,0,2,0,271,0,4.804666948048171,11,0.0,0.9307088764454087,1.0,1.3133673921319233,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-0.32031870628278425,0.38988605645712016,-0.20918202759825116,0.0,0,0.0,7,5,-0.46791257927895086,37,0.0,0,3,0,26,0,0.0,11,0.0,-0.33320557859044864,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.263228114825971,0.3327565601568534,1.9555686411496276,0.0,0,0.0,1,2,1.302792648987524,56,2.9141274161468447,0,3,0,361,1,0.0,22,0.0,0.25178559409441925,1.0,1.1527120595644909,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.1954124001684523,0.553477084423532,0.37893041177309295,0.0,0,-0.869453057760477,4,4,0.4288280629996191,64,2.9141274161468447,0,1,0,209,0,0.0,4,0.0,-0.4332386489569247,1.0,1.2558295546021347,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.12488314981656329,0.0,0,-0.869453057760477,5,3,-0.08400693820575258,52,0.0,0,3,0,284,0,0.0,1,0.0,0.5784539408925842,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.2297993937632173,-0.0950802961680049,-0.2305913028950702,0.0,0,0.0,4,6,0.5671996544842807,35,0.0,0,2,0,140,0,0.0,4,0.0,0.2840145938771052,1.0,1.1611939476434046,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.5686951319431899,-0.037690580527385005,0.048293477797524464,0.0,0,-0.869453057760477,2,8,-0.00215732988083857,76,0.0,0,1,0,611,1,0.0,36,0.0,-0.09493310145326637,1.0,1.2120388088021528,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.27544432814159686,0.2182521186542826,-0.14169579351824607,0.0,0,-0.869453057760477,4,5,-0.5686815637466874,70,0.0,0,1,0,133,0,0.0,3,0.0,0.2802978651432893,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.1977152319266859,0.0,0,0.10067897821375886,8,3,0.09056312832451438,71,0.0,0,1,0,319,0,0.0,34,0.0,-0.4395136729648283,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,-0.869453057760477,9,2,1.1882436614791072,38,0.0,0,2,0,47,0,0.0,1,0.0,1.1483630229755415,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,-0.869453057760477,3,2,-0.026821799516183586,28,0.0,0,2,0,113,0,0.0,1,0.0,0.7257241552201291,1.0,1.2810207804485396,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.26681348135690097,0.3878796541672917,-0.2287951441822149,0.0,0,-0.869453057760477,8,7,0.01736600502164023,31,0.0,0,1,0,245,0,0.0,3,0.0,-0.04398732561783434,1.0,1.1658683639328848,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.14247225772656166,-0.3722113359186636,0.2510036549868028,7.407924322559599,1,0.2736531498628119,3,24,-0.39738120625301326,30,0.0,0,3,1,386,0,0.0,163,0.0,-0.19737743705366723,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.5555247616251769,0.30638500344246616,-0.023200075992142067,0.0,0,-0.869453057760477,4,4,-0.1339051486736452,80,0.0,0,1,0,382,0,0.0,21,0.0,0.009218189000749482,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.018106306518286,0.47660786004278916,0.5331882451551344,0.0,0,0.1430692450195971,6,1,0.7291989269164998,57,2.9141274161468447,0,1,0,250,0,0.0,51,0.0,-0.5236284524050967,1.0,1.2550264431401776,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1.348369096768934,0.5028440984722827,0.638418934799814,0.0,0,0.11654854752986021,6,4,0.6268997600792037,76,2.9141274161468447,0,1,0,324,0,0.0,49,0.0,-0.8687013873673237,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.2792030582911812,0.39078921906228137,-0.20035342503162662,0.0,0,-0.869453057760477,4,8,-0.6088211657689514,81,0.0,0,1,0,514,0,0.0,66,0.0,-1.3938157770631303,1.0,1.154788545270632,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,0.314824341192529,5.241747015059643,1,-0.869453057760477,2,6,0.4030539252334582,47,0.0,0,3,0,587,0,0.0,33,0.0,-1.7372392618878738,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.03572038618153311,-0.6124880611006698,-0.01930767792388983,0.0,0,-0.869453057760477,8,1,-0.9569695397965908,70,2.9141274161468447,0,1,0,671,0,0.0,79,0.0,-0.7389606292263123,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.24795656471499608,-0.6124880611006698,-0.2198473818200322,0.0,0,0.0,8,6,-2.7627858598972996,60,0.0,0,2,0,199,0,0.0,4,0.0,-0.23765524126265059,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,-0.869453057760477,5,4,0.9917643326848552,63,-4.981733722339869,0,1,0,271,1,0.0,4,0.0,0.4327808895866752,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.12690810539217326,0.1524804259778814,-0.17418381102652455,0.0,0,-0.869453057760477,8,0,1.4710199102158337,17,0.0,0,2,0,230,0,0.0,1,0.0,1.128037824510265,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.7742497789447491,0.7889221203137137,3.6899429968836626,6.1779441140506,1,0.10067897821375886,9,14,-2.317113475149357,32,4.981733722339869,0,2,0,338,0,0.0,46,8.081913523733524,-0.12369933885938598,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
-0.3546385663089584,-0.4484736801006256,3.246704699237994,6.07993319509559,1,-0.869453057760477,9,9,-0.30006107210686045,56,0.0,0,2,0,332,0,0.0,29,0.0,-0.28166352465469363,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.11503940359960743,-0.6124880611006698,0.0986286396742271,0.0,0,-0.869453057760477,8,6,0.09831272007029888,46,0.0,0,3,0,338,0,0.0,13,0.0,0.12186551395731496,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,-0.869453057760477,6,3,0.06752010785248365,29,-4.981733722339869,0,2,0,271,0,0.0,1,0.0,0.48276373775790593,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
-0.22336032521186405,-0.6124880611006698,-0.2198473818200322,0.0,0,-0.0823200978001054,10,7,-0.8461593267147849,17,0.0,0,1,0,26,0,0.0,4,0.0,-0.7462658714916244,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2287951441822149,0.0,0,-0.0823200978001054,6,8,-3.090260023885986,17,0.0,0,1,0,82,0,0.0,4,0.0,-0.5399211139338187,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0,0.11654854752986021,12,8,-0.13242554492465852,50,0.0,0,3,0,472,0,0.0,51,0.0,-0.9950599694845487,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,-0.869453057760477,5,5,-0.3981642682616402,50,-4.981733722339869,0,2,0,271,0,0.0,4,0.0,-0.7966784426910479,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.6489786892046496,0.3689119237688189,3.5705310611965118,0.0,0,0.19893296066453142,4,1,0.3783295800938526,68,4.981733722339869,0,1,0,647,0,0.0,64,0.0,-0.5109774325653584,1.0,1.1963434963516915,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1.102602677421162,0.4269214411793423,1.3717135064773456,5.5053315359323625,1,0.25664296743746734,12,11,-0.2956157528458345,38,2.9141274161468447,0,2,0,287,0,0.0,28,7.989614751208852,-0.2527189345925265,1.0,1.1958777519995176,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.9442286745874907,0.5900851513688719,0.7365654031116238,0.0,0,0.10067897821375886,9,1,1.3537085597803657,60,2.9141274161468447,0,1,0,26,0,0.0,145,0.0,0.622398269463439,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.30129495189380584,0.20941567452989948,0.012984726634036537,0.0,0,0.11654854752986021,4,10,-0.7697078762353976,31,0.0,0,3,0,237,0,0.0,4,0.0,0.26901603117962625,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,0.7631757292129546,0.0,1,0.13054694223952304,7,8,-0.2035316219260859,31,0.0,2,3,1,242,1,0.0,39,0.0,-0.008189385115415258,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
0.03893600664310859,0.10099838860557,-0.16213018299397805,0.0,0,-0.0823200978001054,10,3,-0.7281633479785987,17,0.0,0,1,0,88,0,0.0,4,0.0,-2.0018740327019735,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.004035999367707218,-0.1652482299455977,0.8445181550123604,7.188412736496954,3,0.060693743316524176,4,8,0.3369175014447617,39,0.0,0,3,0,148,0,0.0,32,6.5602697795962905,-1.0359849705888478,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.9420166978692177,0.40568802704258006,0.2464752127444388,7.48324441607385,2,0.19893296066453142,10,10,-0.05176301081106843,36,2.9141274161468447,0,3,2,208,0,0.0,108,7.023066706120392,-0.3254636208896356,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.10090992119657505,0.00366141988484882,-0.1994734969865317,0.0,0,-0.869453057760477,8,7,-1.415164435339456,53,0.0,0,2,0,353,0,0.0,4,0.0,0.38216946381037714,1.0,1.1073489752672716,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.011019879462586648,0.0919475979643702,-0.20123388427388192,0.0,0,0.2736531498628119,5,5,0.2131722828218154,53,0.0,0,2,1,279,0,0.0,43,0.0,-0.43321030088107354,1.0,0.9942284903287508,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.3068579949752091,-0.2415105741275597,-0.07881337563372746,0.0,0,0.08235966410614966,5,1,-1.0502582737244526,43,0.0,0,2,0,241,0,0.0,24,0.0,-0.1964353545212505,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2.021131881798475,0.4473682608916018,4.276490265977309,0.0,0,-0.869453057760477,5,8,1.2088075853454172,46,4.981733722339869,0,2,0,46,0,0.0,4,0.0,2.6926165294411333,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.10858972672071328,0.39320081366565,-0.17677974293196966,0.0,0,-0.869453057760477,5,4,-0.6668652676388177,62,0.0,0,1,0,242,0,0.0,2,0.0,1.0516823503930357,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0,0.1430692450195971,8,6,-0.06676294543039948,44,0.0,0,3,0,405,0,0.0,109,0.0,0.3141257630980897,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.21229188876434613,-0.2415105741275597,-0.21628359094360192,0.0,0,-0.869453057760477,4,9,0.25678334887369,24,0.0,0,1,0,127,0,0.0,1,0.0,1.090453781703662,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.8197502833789702,0.3466955624866172,1.173061266440664,0.0,0,-0.0823200978001054,3,13,-0.952203851821647,17,2.9141274161468447,0,1,0,58,0,0.0,4,0.0,0.15104878223809393,1.0,1.1976854092499567,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.30496490886411065,0.38925057586050366,-0.21539400220574353,0.0,0,-0.869453057760477,2,8,0.12848342205950733,34,0.0,0,2,0,288,0,0.0,26,0.0,-0.7913944716660956,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,1.163418383773543,0.0,1,0.2736531498628119,5,9,0.40331764843585244,23,0.0,0,3,0,64,0,0.0,34,0.0,0.06709357517815102,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.28280132560197363,-0.17290592503530616,-0.22789789365222315,0.0,0,0.0,10,9,-1.6286804155752466,25,0.0,0,3,1,236,0,0.0,48,0.0,-0.8452025896638752,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.027078004398917246,0.030075816372067986,-0.1994734969865317,0.0,0,0.060693743316524176,1,2,-0.5931157350511956,47,0.0,0,2,0,295,0,0.0,41,0.0,0.3687355860157345,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.2530277204528916,0.5184885720162083,1.0476850870272114,0.0,0,0.19893296066453142,2,2,-0.7546347091255073,24,0.0,0,3,0,87,0,0.0,3,0.0,0.9298829165239505,1.0,1.2154461626902153,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2.233650902371061,0.5407125249654015,4.675391655113042,0.0,0,0.18306126939717968,4,4,0.0025874771427294965,72,7.895861138486713,0,1,0,384,0,0.0,3,8.984255804248477,4.540902097362524,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1.1923204727003847,0.4619219972445929,1.7576579898328941,0.0,1,0.2736531498628119,13,10,-0.5839786385241582,32,2.9141274161468447,1,3,3,148,0,0.0,47,0.0,-0.31245482330619845,1.0,1.4232037938616136,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.6203427811531288,0.8730651338747696,4.511987218087861,6.102558594613569,1,-0.869453057760477,9,1,-0.63462080137544,43,4.981733722339869,4,3,3,523,0,0.0,105,8.420079198373355,0.8538240210995127,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.09542961535784666,-0.12044491810053737,0.10149402505659243,0.0,0,-0.0823200978001054,7,6,0.1332367511001512,17,0.0,0,1,0,234,0,0.0,4,0.0,0.6038013315654995,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.7468382418241225,0.5371744684214896,0.219665353025486,0.0,0,-0.869453057760477,5,5,0.05681640863185237,46,2.9141274161468447,0,2,0,275,0,0.0,3,0.0,0.020816437827052146,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0,0.21935966079248265,5,7,-0.5704690527310191,57,0.0,0,1,0,324,0,0.0,53,0.0,-0.05727523322043029,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1.1992718814705017,0.3018801519079455,1.7822781297200525,0.0,0,-0.869453057760477,2,9,-0.6397319406770804,61,2.9141274161468447,0,2,0,120,0,0.0,4,0.0,1.886294684326426,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
